,row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr,poverty_rate,prediction_label
1594,3181,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.423,0.093,0.281,0.132,0.518,0.225,0.205,0.096,0.225,0.659,0.005,0.008,0.1697927,0.3395854,0.34945706,0.14116485,12,12,0.337,,0.131,0.086,,0.33,11,,35.15,2560,6390,a,19.4,19.39999962
1595,3190,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.489,0.052,0.156,0.066,0.505,0.231,0.213,0.022,0.011,0.941,0.002,0,0.03343465,0.33941236,0.38905776,0.23809524,12,12,0.343,0.177,0.099,0.061,0.153,0.254,10,,18.41,2800,849,a,11.2,11.19999981
1596,3193,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.485,0.056,0.252,0.062,0.514,0.231,0.16,0.093,0.075,0.764,0.008,0.032,0.17111771,0.30464888,0.30959445,0.21463898,12,11,0.278,0.228,0.112,0.097,0.126,0.285,13,7.2,16.76,2060,1480,a,14.1,14.10000038
1597,3197,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.333,0.089,0.322,0.077,0.477,0.239,0.137,0.376,0.006,0.214,0.418,0.003,0.19341974,0.3649053,0.32402793,0.11764706,12,10,0.323,0.182,0.125,0.095,0.134,0.257,10,9,26.72,2269,1700,a,29.1,29.10000038
1598,3198,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.377,0.072,0.185,0.051,0.417,0.174,0.19,0.015,0.103,0.792,0.047,0.011,0.11940298,0.44577116,0.3044776,0.13034827,8,10,0.345,,0.123,0.076,0.285,0.208,10,,25.77,2159,809,a,19.3,17.79299998
1599,3199,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.482,0.057,0.266,0.153,0.503,0.243,0.176,0.243,0.095,0.633,0.009,0,0.1500994,0.31013918,0.34294236,0.19681908,12,9,0.304,0.182,0.106,0.075,0.189,0.283,9,,24.63,5760,5730,b,12,12
1600,3200,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.514,0.078,0.147,0.04,0.498,0.203,0.189,0.043,0.01,0.932,0.01,0.004,0.0996016,0.42131475,0.35756972,0.12151394,7,9,0.29,,0.099,0.069,,0.281,12,,22.87,2939,5959,b,9.9,9.899999619
1601,3201,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Recreation,0.32,0.088,0.226,0.058,0.489,0.182,0.247,0.025,0.091,0.859,0.003,0.011,0.18421052,0.4200405,0.31072876,0.085020244,8,13,0.328,0.346,0.135,0.08,,0.216,12,,14.78,1890,5739,a,25.7,25.70000076
1602,3202,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.353,0.059,0.182,0.061,0.457,0.252,0.087,0.106,0.145,0.685,0.009,0.016,0.08868501,0.29153925,0.43527013,0.18450561,23,5,0.272,0.248,0.087,0.08,0.182,0.243,12,4.83,18.79,1239,3040,b,14.5,14.5
1603,3204,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.324,0.093,0.156,0.054,0.438,0.192,0.184,0.034,0.08,0.877,0.004,0.003,0.16122651,0.31948566,0.34817013,0.17111771,9,9,0.292,,0.103,0.07,,0.307,13,,15.69,4769,6319,b,16.2,16.20000076
1604,3211,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.445,0.05,0.164,0.096,0.479,0.205,0.148,0.012,0.048,0.919,0.002,0,0.12250996,0.42330676,0.2988048,0.15537849,9,9,0.297,0.243,0.128,0.073,0.103,0.291,14,,9.15,3399,2509,a,14.3,14.30000019
1605,3212,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.404,0.065,0.248,0.067,0.504,0.234,0.182,0.027,0.115,0.854,0,0.004,0.13713713,0.45845845,0.25125125,0.15315315,9,10,0.347,0.213,0.131,0.108,,0.298,12,,26.04,,8670,b,17.2,17.20000076
1606,3215,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.523,0.037,0.283,0.098,0.485,0.275,0.065,0.335,0.133,0.393,0.013,0.106,0.173,0.262,0.276,0.289,8,2,0.305,,0.077,0.062,,0.241,13,,,,,a,7.9,7.900000095
1607,3216,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.529,0.041,0.315,0.124,0.491,0.287,0.16,0.289,0.005,0.681,0.015,0.004,0.239,0.328,0.289,0.144,13,8,0.32,0.201,0.097,0.065,0.118,0.236,10,,26.25,3770,2180,a,13.7,13.69999981
1608,3218,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.398,0.068,0.326,0.098,0.489,0.248,0.122,0.106,0.278,0.591,0.004,0.004,0.22166999,0.3836978,0.25745526,0.13717693,14,10,0.319,0.213,0.115,0.105,0.125,0.335,13,6.2,21.43,3320,1660,a,22.8,22.79999924
1609,3219,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.41,0.071,0.213,0.072,0.512,0.18,0.229,0.045,0.005,0.923,0.004,0.002,0.1961962,0.33433434,0.3033033,0.16616617,10,15,0.3,0.259,0.12,0.096,,0.301,13,,21.05,2550,1280,a,16.3,16.29999924
1610,3220,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.451,0.055,0.312,0.067,0.51,0.267,0.153,0.128,0.295,0.55,0.001,0.002,0.21632653,0.38367346,0.27857143,0.12142857,15,11,0.395,0.189,0.135,0.123,0.094,0.325,11,8.5,29,2490,3190,a,23.7,23.70000076
1611,3224,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.391,0.078,0.175,0.045,0.486,0.185,0.239,0.016,0.004,0.956,0.011,0.007,0.118421055,0.36639675,0.34615386,0.16902834,8,12,0.287,0.349,0.119,0.086,0.304,0.246,11,,14.05,2780,1270,a,18.2,18.20000076
1612,3225,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.515,0.032,0.292,0.187,0.498,0.199,0.214,0.195,0.012,0.771,0.016,0.003,0.108080804,0.3050505,0.3050505,0.28181818,9,10,0.3,,0.113,0.072,,0.24,9,,29.71,2680,2130,a,11.1,14.09099998
1613,3226,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.523,0.053,0.126,0.039,0.5,0.165,0.108,0.049,0.031,0.802,0.005,0.096,0.06030151,0.18894473,0.2361809,0.51457286,8,7,0.219,0.127,0.079,0.071,0.147,0.203,12,0.71,6.12,2260,1209,b,18.4,18.39999962
1614,3230,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.386,0.082,0.27,0.14,0.488,0.216,0.181,0.035,0.206,0.734,0.006,0.001,0.121878125,0.4995005,0.3126873,0.06593407,10,9,0.302,,0.128,0.094,,0.306,10,9.7,39.75,,14199,a,21.3,21.29999924
1615,3233,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.386,0.069,0.231,0.076,0.52,0.22,0.208,0.029,0.346,0.6,0.01,0.008,0.16260162,0.3495935,0.28760162,0.20020325,9,12,0.302,0.299,0.141,0.126,,0.294,11,,18.35,3010,1349,b,23.8,20.64500012
1616,3235,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Farm-dependent,0.424,0.071,0.236,0.095,0.491,0.192,0.257,0.028,0.005,0.95,0.015,0.004,0.19127849,0.45391476,0.24777007,0.10703667,10,16,0.317,,0.121,0.07,,0.353,9,,35.83,3159,1890,a,22.8,19.99699988
1617,3238,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.452,0.055,0.255,0.181,0.491,0.216,0.182,0.026,0.003,0.948,0.022,0.007,0.075848304,0.39321357,0.29241517,0.23852295,9,9,0.292,0.109,0.075,0.079,0.159,0.244,11,,29.64,5800,2870,b,12,13.93900006
1618,3239,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.527,0.04,0.21,0.077,0.495,0.23,0.149,0.052,0.069,0.852,0.012,0.014,0.13176008,0.36479843,0.3117011,0.19174041,13,10,0.368,0.262,0.115,0.062,0.151,0.28,9,4,12.57,1720,1420,a,17.9,17.89999962
1619,3240,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.371,0.091,0.304,0.111,0.501,0.252,0.138,0.025,0.032,0.925,0.003,0,0.21486762,0.45417514,0.24949084,0.08146639,11,9,0.311,0.241,0.112,0.073,,0.271,13,8.92,32.89,,6120,b,22.6,22.60000038
1620,3241,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Mining-dependent,0.509,0.026,0.305,0.142,0.515,0.271,0.135,0.442,0.04,0.505,0.013,0.006,0.2209889,0.25630677,0.36125126,0.16145308,14,11,0.296,0.149,0.091,0.1,,0.287,9,,16.8,2369,2540,b,14.3,14.30000019
1621,3242,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.502,0.019,0.142,0.075,0.513,0.233,0.216,0.027,0.014,0.956,0.01,0.003,0.13030602,0.27936822,0.3149062,0.27541953,13,14,0.287,0.156,0.1,0.059,0.262,0.276,10,,,2779,2649,b,11.9,11.89999962
1622,3243,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.488,0.036,0.178,0.068,0.489,0.221,0.138,0.022,0.055,0.918,0.011,0.003,0.13737373,0.3919192,0.26767677,0.2030303,11,8,0.335,0.293,0.102,0.093,0.172,0.296,10,5.3,19.16,4920,2599,a,13.9,13.89999962
1623,3244,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.527,0.043,0.153,0.054,0.493,0.239,0.179,0.023,0.006,0.968,0.01,0.015,0.122266404,0.46520874,0.28131214,0.13121273,11,9,0.316,0.16,0.08,0.058,0.295,0.25,11,,14.59,1579,2269,a,12.1,12.10000038
1624,3245,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.503,0.059,0.204,0.122,0.49,0.284,0.16,0.033,0.004,0.938,0.012,0,0.18793274,0.43125618,0.26805145,0.11275964,16,11,0.296,0.218,0.082,0.048,0.268,0.25,11,,22.79,2180,2480,b,16.1,16.10000038
1625,3246,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.34,0.077,0.252,0.056,0.547,0.173,0.197,0.017,0.053,0.921,0.011,0.001,0.1845238,0.4017857,0.27281746,0.14087301,7,15,0.365,0.197,0.14,0.1,0.11,0.344,13,,20.58,7529,2309,b,25.4,25.39999962
1626,3247,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.518,0.038,0.135,0.032,0.515,0.2,0.171,0.027,0.001,0.952,0.006,0.004,0.09327984,0.35205618,0.3089268,0.24573721,10,11,0.312,0.19,0.1,0.062,0.163,0.228,10,1.7,14.3,1420,809,a,12.7,12.69999981
1627,3248,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.489,0.024,0.173,0.056,0.492,0.245,0.134,0.029,0.018,0.901,0.025,0.011,0.08032128,0.3242972,0.36445785,0.2309237,12,7,0.273,0.184,0.092,0.075,0.167,0.257,11,,23.44,1489,1819,b,10.2,10.19999981
1628,3252,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.416,0.066,0.282,0.12,0.515,0.173,0.248,0.018,0.011,0.952,0.006,0.01,0.19094488,0.38976377,0.25984251,0.15944882,9,13,0.281,0.268,0.142,0.098,,0.259,13,,20.13,3390,1459,a,17.3,17.29999924
1629,3253,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.389,0.07,0.251,0.052,0.486,0.222,0.151,0.027,0.323,0.603,0.043,0,0.20895523,0.42089552,0.24776119,0.12238806,11,12,0.381,0.211,0.128,0.116,0.081,0.379,13,11.4,28.19,2529,2109,a,24.6,24.60000038
1630,3254,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.473,0.076,0.144,0.042,0.5,0.194,0.175,0.016,0.01,0.962,0,0.009,0.10157791,0.37968442,0.32149902,0.19723865,8,10,0.287,0.296,0.09,0.065,0.246,0.29,12,,,4729,1660,b,16.1,16.10000038
1631,3256,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.493,0.039,0.215,0.078,0.518,0.229,0.173,0.038,0.069,0.88,0,0,0.19393939,0.4181818,0.23939393,0.14848486,10,10,0.332,0.209,0.149,0.059,,0.349,13,,40.67,2369,2360,a,16.3,16.29999924
1632,3257,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.45,0.088,0.325,0.177,0.485,0.19,0.232,0.651,0.001,0.328,0.052,0.013,0.24110672,0.27470356,0.29841897,0.18577075,7,12,0.215,0.187,0.071,0.118,,0.225,12,,52.22,,,b,29.6,29.60000038
1633,3259,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.465,0.041,0.281,0.089,0.511,0.245,0.161,0.051,0.143,0.789,0,0,0.2381423,0.33498025,0.2895257,0.13735178,12,10,0.333,0.309,0.13,0.115,0.102,0.324,13,4.4,27.46,3459,1819,a,16.4,17.37800007
1634,3261,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.377,0.071,0.233,0.085,0.505,0.249,0.155,0.026,0.307,0.661,0,0.001,0.19617707,0.35613683,0.32092556,0.12676056,12,9,0.386,0.292,0.171,0.123,0.11,0.315,12,,46.59,6249,2510,a,20.2,20.20000076
1635,3263,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.495,0.055,0.153,0.054,0.472,0.228,0.163,0.03,0.028,0.876,0.067,0,0.12036108,0.4242728,0.31895688,0.13640922,12,11,0.309,0.206,0.096,0.071,0.303,0.206,12,,19.87,2719,890,b,14.7,14.69999981
1636,3264,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.45,0.064,0.286,0.11,0.459,0.219,0.137,0.151,0.362,0.473,0.024,0.012,0.2470238,0.31150794,0.34325397,0.09821428,10,10,0.328,,0.125,0.105,,0.273,12,7.4,18.15,2649,10709,a,25.7,25.70000076
1637,3266,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.454,0.034,0.277,0.106,0.517,0.242,0.135,0.229,0.074,0.659,0.006,0.018,0.1368524,0.285435,0.3264907,0.2512219,15,10,0.285,0.22,0.106,0.092,0.098,0.26,9,3.6,15.77,1540,1579,a,15.5,17.19899998
1638,3268,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.492,0.043,0.354,0.178,0.483,0.322,0.109,0.509,0.011,0.468,0.01,0.014,0.24974619,0.293401,0.30456853,0.15228426,18,7,0.305,,0.085,0.064,,0.261,11,,31.38,3600,2140,a,9,9
1639,3269,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.454,0.053,0.242,0.077,0.487,0.172,0.202,0.031,0.213,0.73,0.008,0.01,0.1923077,0.49190283,0.21255061,0.103238866,9,8,0.353,0.349,0.124,0.094,,0.353,12,,27.86,,5300,a,17.4,17.39999962
1640,3270,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.419,0.047,0.317,0.167,0.487,0.235,0.206,0.22,0.058,0.695,0.002,0.009,0.21188119,0.33861387,0.27920792,0.17029703,12,9,0.3,,0.113,0.094,,0.286,10,,,1330,809,a,17.3,17.29999924
1641,3273,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.438,0.062,0.203,0.067,0.504,0.233,0.14,0.023,0.021,0.939,0,0.004,0.18029557,0.47093597,0.2413793,0.10738916,13,11,0.328,0.237,0.106,0.075,,0.351,14,,27.03,3849,1589,b,14.3,17.56200009
1642,3276,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.447,0.038,0.301,0.176,0.505,0.224,0.195,0.198,0.131,0.657,0.007,0.004,0.22374877,0.3670265,0.26987243,0.1393523,12,11,0.305,,0.121,0.087,,0.313,9,,30.88,8579,3450,a,14.6,17.06600005
1643,3279,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.455,0.038,0.19,0.109,0.501,0.347,0.072,0.107,0,0.843,0.011,0.022,0.07107107,0.16516517,0.3893894,0.37437436,21,4,0.234,0.053,0.066,0.058,0.043,0.152,12,0.92,8.25,1590,2249,b,12.2,12.19999981
1644,3280,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.423,0.075,0.289,0.099,0.517,0.233,0.152,0.023,0.279,0.675,0,0,0.24924012,0.4113475,0.24012159,0.09929078,13,11,0.31,0.27,0.123,0.12,,0.282,12,8.54,16.75,5469,4379,b,22.5,22.49400019
1645,3281,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Mining-dependent,0.388,0.074,0.24,0.091,0.523,0.233,0.172,0.023,0.376,0.587,0.004,0.01,0.18854886,0.51332676,0.22211254,0.076011844,11,11,0.337,,0.143,0.116,,0.296,13,,23.71,9430,9570,a,21.2,23.27599995
1646,3282,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.495,0.061,0.206,0.056,0.516,0.284,0.099,0.307,0.057,0.588,0.004,0.037,0.17114428,0.23482586,0.2756219,0.31840795,13,6,0.26,0.151,0.084,0.067,0.201,0.228,13,1.55,8.05,1810,2290,b,11.2,11.19999981
1647,3285,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.555,0.037,0.249,0.161,0.473,0.177,0.263,0.011,0,0.953,0.014,0.009,0.104417674,0.38353413,0.33634537,0.17570281,11,8,0.329,,0.119,,0.358,0.316,10,,,2369,2330,a,15.1,13.11900005
