row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr,poverty_rate
3781,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.489,0.071,0.202,0.09,0.515,0.22,0.094,0.311,0.031,0.494,0.017,0.136,0.142,0.194,0.273,0.391,12,6,0.229,0.077,0.074,0.051,0.189,0.157,8,1.63,10.2,2079,870,b,19.2
3786,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.411,0.064,0.317,0.099,0.496,0.271,0.12,0.392,0.013,0.556,0.024,0.01,0.201395813,0.244267198,0.323030907,0.231306082,16,6,0.277,0.232,0.072,0.067,0.14,0.276,9,,18.57,3579,1570,b,24.5
3789,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.596,0.032,0.145,0.077,0.494,0.215,0.205,0.027,0.016,0.953,0,0.007,0.04321608,0.344723618,0.347738694,0.264321608,14,14,0.29,0.147,0.111,0.074,0.129,0.277,11,,29.16,2119,1270,a,10.3
3790,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.524,0.046,0.112,0.063,0.487,0.224,0.218,0.065,0,0.923,0.002,0,0.095381526,0.402610442,0.33935743,0.162650602,10,13,0.288,0.168,0.079,0.061,,0.265,13,,16.52,2830,2850,a,10.6
3791,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.452,0.066,0.179,0.065,0.509,0.253,0.147,0.008,0,0.965,0,0.009,0.165,0.438,0.284,0.113,12,10,0.366,0.25,0.121,0.084,0.162,0.301,13,,15.7,4489,4000,a,19.6
3792,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.503,0.066,0.272,0.058,0.51,0.248,0.143,0.029,0.24,0.696,0,0.008,0.141282565,0.359719439,0.295591182,0.203406814,14,10,0.34,0.216,0.126,0.112,0.151,0.317,10,7.4,19.72,1889,1599,a,18.1
3793,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.391,0.057,0.239,0.057,0.508,0.229,0.15,0.018,0.005,0.96,0.004,0.012,0.237424547,0.375251509,0.262575453,0.124748491,12,10,0.327,0.292,0.13,0.097,0.084,0.323,13,4.3,22.95,2579,2199,a,23.3
3796,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.449,0.068,0.161,0.049,0.503,0.233,0.151,0.043,0.006,0.918,0.005,0.007,0.091908092,0.365634366,0.358641359,0.183816184,9,10,0.326,0.219,0.104,0.08,0.159,0.25,12,1.7,10.02,2379,2440,a,9.7
3799,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.366,0.074,0.209,0.063,0.508,0.195,0.202,0.012,0.007,0.975,0.007,0.014,0.203960396,0.5,0.17029703,0.125742574,12,11,0.324,0.403,0.126,0.083,,0.323,14,,30.07,,,a,19.3
3801,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.424,0.055,0.291,0.083,0.499,0.202,0.216,0.008,0,0.951,0.017,0.003,0.179741807,0.419066534,0.248262165,0.152929494,9,12,0.365,0.392,0.127,0.083,0.188,0.37,11,,24.45,,4130,b,19.9
3802,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.352,0.09,0.21,0.063,0.512,0.229,0.152,0.01,0.006,0.982,0,0,0.222334004,0.369215292,0.295774648,0.112676056,13,12,0.414,0.271,0.165,0.105,0.048,0.371,13,6.13,23.29,3979,1669,b,26
3803,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.431,0.04,0.295,0.166,0.508,0.186,0.222,0.174,0.004,0.81,0.004,0.001,0.137688442,0.294472362,0.344723618,0.223115578,7,11,0.283,0.222,0.125,0.087,,0.304,9,,29.3,6950,4099,b,13.3
3804,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Farm-dependent,0.495,0.055,0.271,0.086,0.481,0.281,0.136,0.34,0.001,0.618,0.015,0.009,0.242,0.352,0.302,0.104,15,7,0.27,0.222,0.09,0.067,0.157,0.22,10,,11.83,,3740,a,15.3
3805,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.314,0.118,0.265,0.103,0.477,0.226,0.149,0.005,0.696,0.295,0,0,0.29265873,0.365079365,0.196428571,0.145833333,11,12,0.42,0.243,0.173,0.154,0.121,0.369,10,18.39,35.37,3509,2410,b,33.1
3806,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.443,0.06,0.284,0.063,0.515,0.28,0.137,0.034,0.322,0.599,0.011,0.025,0.228052472,0.425832492,0.2209889,0.125126135,14,10,0.368,0.201,0.132,0.111,0.132,0.345,11,7.2,25.97,2490,1880,b,19.3
3808,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.421,0.058,0.246,0.086,0.514,0.196,0.226,0.051,0.011,0.915,0.005,0.001,0.177579365,0.334325397,0.297619048,0.190476191,10,12,0.274,0.211,0.116,0.078,0.055,0.255,13,,11.01,3510,1350,a,18.8
3809,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.511,0.038,0.163,0.048,0.508,0.238,0.149,0.009,0.037,0.917,0.001,0.012,0.094472362,0.368844221,0.303517588,0.233165829,12,9,0.313,0.235,0.118,0.076,0.194,0.263,14,2.4,10.27,2900,2320,a,11.1
3810,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.531,0.057,0.267,0.211,0.508,0.226,0.11,0.137,0.015,0.559,0.276,0.02,0.127110228,0.211519364,0.329692155,0.331678252,12,6,0.241,0.154,0.076,0.082,0.151,0.153,10,6.2,27.33,1360,1250,a,19.2
3812,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.41,0.071,0.237,0.078,0.509,0.224,0.183,0.025,0.015,0.928,0.009,0,0.186046512,0.422649141,0.28008089,0.111223458,10,12,0.338,0.324,0.117,0.078,,0.312,12,,38.42,,5200,b,16.9
3813,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.54,0.062,0.235,0.074,0.522,0.251,0.095,0.129,0.308,0.499,0.01,0.06,0.113453815,0.191767068,0.274096386,0.420682731,14,6,0.264,0.14,0.074,0.092,0.153,0.203,13,8.76,9.73,1560,1150,b,15.2
3817,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.471,0.048,0.271,0.1,0.477,0.284,0.144,0.025,0.009,0.573,0.378,0,0.108542714,0.367839196,0.329648241,0.193969849,17,6,0.344,0.209,0.105,0.044,0.206,0.286,11,,64.73,,3780,a,23.1
3818,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.517,0.025,0.271,0.16,0.499,0.251,0.177,0.192,0,0.78,0.025,0.004,0.166832175,0.380337637,0.243296922,0.209533267,11,13,0.33,,0.114,0.071,,0.352,11,,54.11,3810,3669,a,10.8
3820,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.482,0.059,0.169,0.041,0.496,0.229,0.187,0.018,0.003,0.972,0.003,0.003,0.099796334,0.395112016,0.323828921,0.181262729,12,11,0.303,,0.107,0.101,,0.299,14,,26.66,9659,4850,b,10.4
3822,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.441,0.065,0.158,0.03,0.535,0.231,0.134,0.03,0.071,0.872,0,0.011,0.174395161,0.188508065,0.434475807,0.202620968,6,6,0.288,,0.104,0.087,,0.24,13,,,1000,290,a,23.8
3823,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.464,0.035,0.417,0.249,0.497,0.349,0.09,0.388,0.013,0.573,0.014,0.003,0.393606394,0.281718282,0.200799201,0.123876124,22,6,0.31,,0.093,0.069,,0.228,9,,33.27,9460,6130,a,13.6
3827,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.481,0.059,0.192,0.086,0.516,0.227,0.177,0.047,0.067,0.848,0.006,0.005,0.156590684,0.316154609,0.292368682,0.234886026,9,10,0.273,0.233,0.122,0.079,0.121,0.264,13,2.94,19.44,3479,2590,b,13.6
3830,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.509,0.045,0.18,0.052,0.504,0.171,0.13,0.071,0.01,0.828,0,0.062,0.053045187,0.145383104,0.278978389,0.52259332,8,7,0.21,0.113,0.06,0.049,0.133,0.152,9,,7.92,1600,779,a,18.6
3831,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.524,0.066,0.224,0.054,0.518,0.181,0.114,0.068,0.505,0.393,0.01,0.027,0.164658635,0.231927711,0.241967872,0.361445783,13,9,0.285,0.19,0.095,0.121,0.157,0.25,12,27.93,10.83,850,1009,b,24.2
3834,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.485,0.042,0.182,0.072,0.515,0.26,0.117,0.058,0.171,0.722,0,0.047,0.085085085,0.24024024,0.328328328,0.346346346,12,6,0.253,0.159,0.098,0.081,0.149,0.239,13,2.5,10.55,1879,859,a,9.7
3835,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.491,0.058,0.178,0.053,0.496,0.202,0.212,0.02,0.009,0.936,0.031,0.015,0.095723014,0.419551935,0.32688391,0.157841141,10,11,0.325,0.279,0.133,0.063,0.197,0.282,11,,14.2,1579,2640,a,16.5
3836,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.423,0.076,0.316,0.126,0.507,0.279,0.138,0.11,0.144,0.737,0,0.006,0.213293651,0.392857143,0.294642857,0.099206349,15,12,0.284,0.173,0.125,0.098,,0.311,12,,30.02,15279,5050,b,24.5
3842,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.371,0.132,0.267,0.079,0.534,0.272,0.143,0.016,0.714,0.267,0,0.013,0.236418511,0.292756539,0.281690141,0.189134809,16,12,0.4,0.236,0.139,0.146,0.105,0.39,12,18.2,27.73,2789,2189,b,34.5
3851,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.467,0.049,0.198,0.075,0.516,0.229,0.166,0.137,0.001,0.798,0.012,0.02,0.084934277,0.264914055,0.347826087,0.302325581,10,9,0.312,0.132,0.102,0.067,0.109,0.175,9,,10.9,2740,1810,a,13.5
3853,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.487,0.055,0.132,0.04,0.511,0.179,0.175,0.031,0.019,0.93,0.003,0.014,0.113861386,0.336633663,0.276237624,0.273267327,9,10,0.281,0.175,0.1,0.065,0.186,0.253,12,,10.84,2229,1009,b,18.8
3854,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.442,0.069,0.202,0.074,0.51,0.23,0.167,0.025,0.08,0.856,0.009,0.002,0.127144299,0.398587286,0.303733602,0.170534813,11,11,0.374,0.293,0.126,0.089,0.182,0.333,13,2.92,13.92,2160,1870,b,16.4
3855,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.342,0.094,0.221,0.065,0.523,0.21,0.192,0.008,0.435,0.552,0,0,0.238568589,0.359840954,0.280318092,0.121272366,11,13,0.386,0.2,0.168,0.115,,0.389,13,,43.97,2289,2720,b,24.7
3856,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.47,0.042,0.226,0.1,0.499,0.224,0.16,0.04,0.02,0.879,0.045,0.002,0.088954057,0.315738025,0.33431085,0.260997067,14,10,0.275,0.18,0.077,0.071,0.181,0.275,11,4.62,16.23,1199,1479,b,13.8
3859,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.498,0.049,0.24,0.073,0.527,0.23,0.146,0.13,0.251,0.58,0.011,0.023,0.13339921,0.250988142,0.282608696,0.333003953,12,9,0.262,0.2,0.102,0.101,0.129,0.216,13,4.8,10.49,1650,939,a,18.4
3863,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.447,0.073,0.278,0.103,0.513,0.237,0.15,0.101,0.152,0.728,0.009,0.012,0.207831325,0.308232932,0.299196787,0.184738956,12,11,0.273,0.205,0.1,0.099,0.105,0.313,13,3.34,15.63,2699,840,b,21
3865,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.529,0.027,0.19,0.106,0.509,0.279,0.096,0.149,0.09,0.629,0.007,0.135,0.074148297,0.153306613,0.278557114,0.493987976,12,4,0.253,0.091,0.075,0.068,0.13,0.185,10,0.6,6.86,1599,1160,a,6.4
3866,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.457,0.056,0.249,0.092,0.521,0.216,0.169,0.091,0.034,0.847,0.008,0,0.222560976,0.344512195,0.316056911,0.116869919,11,12,0.305,0.251,0.093,0.095,,0.28,13,3.76,21.84,5480,3470,b,17.4
3868,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.53,0.042,0.099,0.059,0.477,0.25,0.12,0.007,0.009,0.952,0.011,0,0.049949032,0.351681957,0.378185525,0.220183486,10,8,0.296,0.255,0.072,0.065,0.162,0.216,12,,11.38,2290,2069,b,5.9
3870,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Recreation,0.442,0.062,0.241,0.106,0.503,0.214,0.207,0.032,0,0.944,0.005,0.004,0.085255767,0.31995988,0.390170512,0.204613842,10,10,0.237,0.179,0.098,0.055,0.195,0.22,11,,14.1,2030,1439,a,15.6
3873,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.578,0.028,0.187,0.104,0.491,0.252,0.208,0.077,0,0.908,0.008,0.002,0.081162325,0.332665331,0.332665331,0.253507014,11,14,0.318,,0.111,,,0.264,13,,,,,b,12.1
3874,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.469,0.063,0.13,0.041,0.512,0.196,0.176,0.033,0.007,0.935,0.005,0.014,0.118,0.383,0.304,0.195,8,9,0.264,0.254,0.098,0.064,0.131,0.243,11,,9.62,3179,4009,a,13.1
3876,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.446,0.079,0.238,0.045,0.525,0.235,0.143,0.022,0.35,0.573,0.009,0.018,0.148851149,0.326673327,0.301698302,0.222777223,14,10,0.363,0.235,0.125,0.117,0.139,0.298,13,14.2,21.61,2070,1570,a,18.8
3878,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.508,0.046,0.173,0.06,0.516,0.241,0.154,0.015,0.016,0.944,0.004,0.012,0.119284294,0.490059642,0.236580517,0.154075547,11,11,0.308,0.218,0.146,0.076,0.185,0.309,14,,21.72,2839,1809,a,10.5
3879,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.355,0.106,0.251,0.176,0.511,0.192,0.234,0.106,0.043,0.668,0.166,0.032,0.125502008,0.31124498,0.449799197,0.113453815,10,19,0.265,0.261,0.113,0.089,0.196,0.284,12,,35.02,2299,1160,a,17.6
3880,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.478,0.046,0.209,0.063,0.507,0.24,0.148,0.027,0.099,0.865,0.004,0,0.153306613,0.428857715,0.264529058,0.153306613,11,10,0.296,0.301,0.122,0.08,,0.353,14,,30.87,1620,1929,b,14.5
3885,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.514,0.045,0.137,0.051,0.508,0.201,0.157,0.017,0.004,0.95,0.007,0.008,0.092261905,0.345238095,0.308531746,0.253968254,9,11,0.295,0.188,0.094,0.051,0.154,0.217,10,0.18,12.63,1510,790,b,14.8
3887,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.443,0.055,0.204,0.059,0.501,0.234,0.155,0.033,0.021,0.926,0.003,0,0.109780439,0.430139721,0.285429142,0.174650699,9,10,0.369,0.388,0.101,0.096,0.181,0.317,12,,26.12,3619,5990,b,13.6
3888,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.524,0.042,0.236,0.076,0.526,0.223,0.112,0.136,0.372,0.419,0.019,0.043,0.119165839,0.181727905,0.241310824,0.457795432,15,6,0.284,0.14,0.095,0.085,0.141,0.202,12,9.5,8.43,1410,819,a,17.6
3889,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.498,0.036,0.162,0.058,0.506,0.234,0.213,0.018,0.012,0.954,0.004,0.002,0.037924152,0.337325349,0.389221557,0.235528942,13,14,0.321,0.181,0.101,0.064,0.161,0.281,10,,26.88,2890,849,b,10.9
3891,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.545,0.023,0.13,0.08,0.492,0.207,0.246,0.006,0.012,0.976,0.005,0,0.132673267,0.308910891,0.342574257,0.215841584,15,9,0.322,0.271,0.112,0.035,0.133,0.282,10,,,,4110,a,11.3
3892,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.365,0.092,0.28,0.094,0.518,0.244,0.166,0.013,0.358,0.592,0,0.001,0.236043095,0.377081293,0.280117532,0.10675808,13,15,0.352,0.255,0.139,0.136,,0.318,13,,45.21,8800,8730,b,25.7
3897,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.485,0.062,0.178,0.045,0.499,0.206,0.194,0.013,0.006,0.937,0.018,0,0.092353525,0.418073486,0.334657398,0.154915591,9,12,0.316,0.29,0.112,0.057,0.203,0.298,11,,15.79,1610,2989,b,14.2
3900,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.456,0.069,0.18,0.068,0.505,0.221,0.169,0.014,0.101,0.868,0.003,0.005,0.137724551,0.412175649,0.294411178,0.155688623,12,11,0.307,0.254,0.105,0.089,0.125,0.275,14,2.16,9.71,1640,2120,b,15.9
